# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
3.1299999999999985e-11	0.20588061	-0.03794059	0.9778413	313.68607	-4.5027036e+11	981670.7
3.155e-11	0.20735107	-0.036738213	0.9775766	313.68195	-3.5581506e+11	981676.3
3.1750000000000007e-11	0.20844957	-0.035938814	0.97737265	313.67383	-2.7414526e+11	981687.4
3.200000000000002e-11	0.2097399	-0.035108823	0.9771267	313.66318	-2.0594093e+11	981701.9
3.225000000000003e-11	0.2109531	-0.034429584	0.97688967	313.651	-1.5083776e+11	981718.4
3.250000000000004e-11	0.21210334	-0.033863723	0.9766603	313.63797	-1.0771667e+11	981736.1
3.2750000000000055e-11	0.21320225	-0.033378277	0.9764377	313.62448	-7.5e+10	981754.44
3.300000000000007e-11	0.21425918	-0.032945603	0.9762211	313.61078	-5.0914922e+10	981773.1
3.325000000000008e-11	0.21528147	-0.032543514	0.9760097	313.597	-3.3700348e+10	981791.9
3.350000000000009e-11	0.21627423	-0.032154944	0.97580296	313.58313	-2.1748492e+10	981810.7
3.37500000000001e-11	0.21724126	-0.031767342	0.9756011	313.56927	-1.3684516e+10	981829.5
3.4000000000000115e-11	0.21818483	-0.031371817	0.9754032	313.55545	-8.3952794e+09	981848.3
3.425000000000013e-11	0.21910654	-0.030962436	0.9752096	313.54163	-5.0216494e+09	981867.1
3.450000000000014e-11	0.2200072	-0.030535419	0.9750203	313.5278	-2.9286203e+09	981885.94
3.475000000000015e-11	0.22088696	-0.030088572	0.9748353	313.51398	-1.6652722e+09	981904.7
3.5000000000000163e-11	0.22174585	-0.02962078	0.9746546	313.50018	-9.2323635e+08	981923.44
3.5250000000000176e-11	0.22258367	-0.029131683	0.9744783	313.48642	-4.9905226e+08	981942.2
3.550000000000019e-11	0.2234001	-0.028621392	0.9743065	313.47266	-2.6301749e+08	981960.9
3.57500000000002e-11	0.22419487	-0.028090324	0.97413933	313.4589	-1.3515395e+08	981979.6
3.600000000000021e-11	0.22496736	-0.027539058	0.973977	313.44516	-6.7713976e+07	981998.25
3.6250000000000224e-11	0.22571729	-0.026968297	0.9738196	313.43146	-3.307755e+07	982016.94
3.6500000000000236e-11	0.22644427	-0.026378822	0.973667	313.41772	-1.5754109e+07	982035.56
3.675000000000025e-11	0.22714783	-0.025771424	0.97351927	313.40405	-7.315767e+06	982054.2
3.700000000000026e-11	0.22782768	-0.025146944	0.97337675	313.39035	-3.3123128e+06	982072.75
3.725000000000027e-11	0.22848342	-0.024506224	0.97323936	313.3767	-1.4622051e+06	982091.3
3.7500000000000284e-11	0.2291148	-0.023850106	0.9731073	313.36304	-629347.8	982109.9
3.7750000000000296e-11	0.22972153	-0.023179444	0.9729804	313.3494	-264106.25	982128.44
3.800000000000031e-11	0.23030332	-0.022495104	0.9728589	313.3358	-108061.766	982146.94
3.825000000000032e-11	0.23085997	-0.021797929	0.9727429	313.32217	-43109.297	982165.44
3.850000000000033e-11	0.23139119	-0.021088792	0.9726323	313.30856	-16767.77	982183.94
3.8750000000000344e-11	0.23189698	-0.020368544	0.9725271	313.29498	-6358.9453	982202.4
3.9000000000000356e-11	0.23237708	-0.019638037	0.9724274	313.28143	-2351.2588	982220.8
3.925000000000037e-11	0.2328315	-0.01889813	0.9723335	313.26785	-847.65906	982239.25
3.950000000000038e-11	0.23325993	-0.018149672	0.97224516	313.25433	-297.9528	982257.6
3.975000000000039e-11	0.2336624	-0.017393498	0.9721622	313.24078	-102.11257	982276
4.0000000000000405e-11	0.23403893	-0.016630461	0.972085	313.2273	-34.120583	982294.4
4.025000000000042e-11	0.23438951	-0.015861392	0.9720135	313.21378	-11.116271	982312.75
4.050000000000043e-11	0.234714	-0.015087128	0.9719473	313.2003	-3.531078	982331.06
4.075000000000044e-11	0.23501256	-0.014308491	0.9718871	313.18683	-1.0936062	982349.4
4.100000000000045e-11	0.23528527	-0.013526292	0.9718322	313.17337	-0.33023274	982367.6
4.1250000000000465e-11	0.23553208	-0.012741344	0.9717831	313.1599	-0.097226515	982385.9
4.150000000000048e-11	0.2357532	-0.011954448	0.9717394	313.14648	-0.027909677	982404.1
4.175000000000049e-11	0.23594879	-0.011166387	0.9717015	313.1331	-0.0078114276	982422.4
4.20000000000005e-11	0.23611894	-0.010377944	0.9716688	313.11966	-0.002131628	982440.56
4.2250000000000513e-11	0.23626386	-0.009589896	0.9716416	313.1063	-0.00056715007	982458.75
4.2500000000000525e-11	0.23638369	-0.008802991	0.97162	313.0929	-0.0001471262	982476.94
