# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
2.810499999999944e-10	0.16054547	-0.0010968308	0.987028	305.5691	-0	1.2927399e+06
2.8129999999999447e-10	0.16059226	-0.0010912669	0.9870204	305.56213	-0	1.292749e+06
2.8154999999999455e-10	0.16063851	-0.0010836916	0.9870128	305.5552	-0	1.2927581e+06
2.817999999999946e-10	0.16068424	-0.0010741344	0.9870053	305.54828	-0	1.2927671e+06
2.820499999999947e-10	0.1607293	-0.0010626283	0.986998	305.54135	-0	1.2927761e+06
2.822999999999948e-10	0.16077368	-0.001049214	0.98699087	305.53442	-0	1.2927852e+06
2.8254999999999485e-10	0.16081722	-0.0010339301	0.9869837	305.52753	-0	1.2927942e+06
2.8279999999999493e-10	0.16085993	-0.00101682	0.9869767	305.5206	-0	1.2928032e+06
2.83049999999995e-10	0.16090173	-0.0009979304	0.98696995	305.51373	-0	1.2928122e+06
2.832999999999951e-10	0.16094242	-0.0009773094	0.98696333	305.50684	-0	1.2928212e+06
2.8354999999999516e-10	0.160982	-0.0009550158	0.986957	305.49997	-0	1.2928302e+06
2.8379999999999524e-10	0.16102041	-0.00093110476	0.98695076	305.4931	-0	1.2928392e+06
2.840499999999953e-10	0.16105765	-0.00090563286	0.9869446	305.48624	-0	1.2928482e+06
2.842999999999954e-10	0.1610936	-0.0008786562	0.98693883	305.4794	-0	1.2928571e+06
2.8454999999999547e-10	0.16112815	-0.0008502434	0.9869332	305.47253	-0	1.2928661e+06
2.8479999999999554e-10	0.16116136	-0.0008204578	0.98692787	305.46573	-0	1.292875e+06
2.850499999999956e-10	0.16119312	-0.0007893668	0.9869226	305.4589	-0	1.292884e+06
2.852999999999957e-10	0.16122341	-0.0007570348	0.9869176	305.4521	-0	1.2928929e+06
2.8554999999999577e-10	0.16125216	-0.0007235342	0.9869131	305.44528	-0	1.2929018e+06
2.8579999999999585e-10	0.1612793	-0.00068893697	0.9869085	305.43848	-0	1.2929106e+06
2.860499999999959e-10	0.16130483	-0.0006533173	0.98690456	305.43167	-0	1.2929195e+06
2.86299999999996e-10	0.16132867	-0.0006167484	0.98690045	305.4249	-0	1.2929284e+06
2.865499999999961e-10	0.16135085	-0.00057930785	0.986897	305.41812	-0	1.2929372e+06
2.8679999999999616e-10	0.16137135	-0.0005410698	0.98689365	305.41138	-0	1.2929461e+06
2.8704999999999623e-10	0.16139007	-0.00050211046	0.9868907	305.4046	-0	1.2929549e+06
2.872999999999963e-10	0.16140704	-0.00046250963	0.9868879	305.39786	-0	1.2929638e+06
2.875499999999964e-10	0.16142224	-0.00042234553	0.9868854	305.3911	-0	1.2929725e+06
2.8779999999999646e-10	0.16143559	-0.00038170142	0.9868832	305.3844	-0	1.2929814e+06
2.8804999999999654e-10	0.16144712	-0.00034065355	0.9868813	305.3777	-0	1.2929901e+06
2.882999999999966e-10	0.1614569	-0.000299281	0.98687977	305.37097	-0	1.2929989e+06
2.885499999999967e-10	0.16146487	-0.0002576609	0.98687845	305.36426	-0	1.2930076e+06
2.8879999999999677e-10	0.161471	-0.0002158714	0.98687744	305.35754	-0	1.2930164e+06
2.8904999999999685e-10	0.1614753	-0.00017399344	0.9868766	305.35086	-0	1.2930251e+06
2.892999999999969e-10	0.16147779	-0.00013210536	0.9868764	305.34418	-0	1.2930339e+06
2.89549999999997e-10	0.16147846	-9.028713e-05	0.98687637	305.33752	-0	1.2930426e+06
2.897999999999971e-10	0.16147739	-4.8612797e-05	0.9868765	305.33084	-0	1.2930514e+06
2.9004999999999715e-10	0.16147454	-7.1559707e-06	0.98687696	305.3242	-0	1.29306e+06
2.9029999999999723e-10	0.16146989	3.400769e-05	0.98687756	305.31754	-0	1.2930688e+06
2.905499999999973e-10	0.1614635	7.480394e-05	0.98687875	305.3109	-0	1.2930774e+06
2.907999999999974e-10	0.16145541	0.00011516095	0.98687994	305.3043	-0	1.293086e+06
2.9104999999999746e-10	0.1614456	0.00015500379	0.9868817	305.29767	-0	1.2930948e+06
2.9129999999999754e-10	0.16143416	0.00019426607	0.9868835	305.29105	-0	1.2931034e+06
2.915499999999976e-10	0.16142116	0.00023288302	0.9868856	305.28442	-0	1.293112e+06
2.917999999999977e-10	0.1614065	0.00027078725	0.986888	305.27783	-0	1.2931206e+06
2.9204999999999777e-10	0.16139032	0.0003079143	0.98689073	305.27124	-0	1.2931292e+06
2.9229999999999784e-10	0.16137265	0.00034420306	0.9868936	305.26468	-0	1.2931379e+06
2.925499999999979e-10	0.16135347	0.0003795938	0.9868966	305.2581	-0	1.2931464e+06
2.92799999999998e-10	0.16133285	0.0004140251	0.9868999	305.25153	-0	1.293155e+06
2.9304999999999807e-10	0.1613109	0.00044744433	0.9869036	305.24496	-0	1.2931635e+06
2.9329999999999815e-10	0.16128768	0.000479795	0.9869074	305.23843	-0	1.2931721e+06
2.9354999999999823e-10	0.16126315	0.00051103305	0.9869113	305.2319	-0	1.2931806e+06
2.937999999999983e-10	0.16123746	0.0005411049	0.9869156	305.22537	-0	1.2931892e+06
2.940499999999984e-10	0.16121066	0.0005699698	0.9869199	305.21884	-0	1.2931978e+06
2.9429999999999846e-10	0.1611827	0.0005975854	0.9869245	305.2123	-0	1.2932062e+06
2.9454999999999853e-10	0.16115366	0.00062390865	0.9869293	305.2058	-0	1.2932148e+06
2.947999999999986e-10	0.16112363	0.0006489011	0.98693407	305.1993	-0	1.2932232e+06
2.950499999999987e-10	0.16109265	0.0006725252	0.9869391	305.1928	-0	1.2932318e+06
2.9529999999999876e-10	0.16106082	0.0006947504	0.98694426	305.18634	-0	1.2932401e+06
2.9554999999999884e-10	0.16102828	0.0007155472	0.9869495	305.17987	-0	1.2932486e+06
2.957999999999989e-10	0.16099499	0.0007348913	0.98695505	305.1734	-0	1.2932571e+06
2.96049999999999e-10	0.16096103	0.0007527596	0.9869605	305.16693	-0	1.2932655e+06
2.9629999999999907e-10	0.16092648	0.0007691283	0.9869662	305.1605	-0	1.293274e+06
2.9654999999999915e-10	0.16089143	0.00078398467	0.9869718	305.15405	-0	1.2932824e+06
2.967999999999992e-10	0.16085595	0.00079731416	0.98697764	305.1476	-0	1.2932908e+06
2.970499999999993e-10	0.16082002	0.00080910086	0.9869834	305.14117	-0	1.2932992e+06
2.972999999999994e-10	0.16078378	0.0008193375	0.9869894	305.13477	-0	1.2933076e+06
2.9754999999999945e-10	0.16074723	0.00082801876	0.9869953	305.12836	-0	1.293316e+06
2.9779999999999953e-10	0.16071057	0.0008351385	0.9870013	305.12195	-0	1.2933244e+06
2.980499999999996e-10	0.16067375	0.0008407041	0.9870072	305.11557	-0	1.2933326e+06
2.982999999999997e-10	0.16063689	0.000844716	0.9870133	305.10916	-0	1.293341e+06
2.9854999999999976e-10	0.16060005	0.0008471749	0.9870192	305.10278	-0	1.2933494e+06
2.9879999999999984e-10	0.16056329	0.000848094	0.9870252	305.09644	-0	1.2933576e+06
2.990499999999999e-10	0.16052663	0.0008474825	0.9870311	305.09006	-0	1.293366e+06
2.993e-10	0.1604902	0.0008453549	0.9870371	305.0837	-0	1.2933742e+06
2.9950000000000005e-10	0.1604612	0.00084257417	0.98704183	305.07736	-0	1.2933826e+06
2.9975000000000013e-10	0.1604253	0.00083776016	0.9870476	305.071	-0	1.2933909e+06
3.000000000000002e-10	0.16038983	0.00083148386	0.98705345	305.0647	-0	1.2933991e+06
3.002500000000003e-10	0.16035481	0.0008237698	0.9870592	305.05838	-0	1.2934074e+06
3.0050000000000036e-10	0.16032027	0.0008146451	0.9870648	305.05206	-0	1.2934156e+06
3.0075000000000043e-10	0.16028626	0.00080413924	0.9870702	305.04575	-0	1.2934239e+06
3.010000000000005e-10	0.16025288	0.0007922802	0.98707575	305.03946	-0	1.2934321e+06
3.012500000000006e-10	0.16022015	0.0007791011	0.987081	305.03314	-0	1.2934404e+06
3.0150000000000066e-10	0.16018818	0.0007646406	0.98708624	305.02686	-0	1.2934485e+06
3.0175000000000074e-10	0.16015695	0.0007489346	0.9870914	305.0206	-0	1.2934568e+06
3.020000000000008e-10	0.16012655	0.0007320182	0.98709625	305.0143	-0	1.293465e+06
3.022500000000009e-10	0.16009702	0.00071393757	0.987101	305.00806	-0	1.2934731e+06
3.0250000000000097e-10	0.16006841	0.0006947367	0.9871057	305.0018	-0	1.2934812e+06
3.0275000000000105e-10	0.16004075	0.0006744581	0.9871102	304.99557	-0	1.2934895e+06
3.030000000000011e-10	0.16001417	0.000653149	0.9871145	304.98932	-0	1.2934976e+06
3.032500000000012e-10	0.15998854	0.0006308602	0.9871187	304.9831	-0	1.2935058e+06
3.035000000000013e-10	0.15996397	0.0006076367	0.9871226	304.97687	-0	1.2935139e+06
3.0375000000000136e-10	0.15994053	0.0005835307	0.9871264	304.97067	-0	1.293522e+06
