# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
3.200000000000002e-11	0.08269783	0.056653176	0.9949631	317.52142	0	1.277019e+06
3.225000000000003e-11	0.080704324	0.052968137	0.99532974	317.49954	0	1.277048e+06
3.250000000000004e-11	0.07887676	0.049216315	0.9956688	317.47772	0	1.2770769e+06
3.2750000000000055e-11	0.07721731	0.04540517	0.99597985	317.4559	0	1.2771058e+06
3.300000000000007e-11	0.07572775	0.04154222	0.99626267	317.4341	0	1.2771346e+06
3.325000000000008e-11	0.07440963	0.03763506	0.9965173	317.41232	0	1.2771634e+06
3.350000000000009e-11	0.07326404	0.033691287	0.99674326	317.3906	0	1.2771921e+06
3.37500000000001e-11	0.0722918	0.029718552	0.9969407	317.3689	0	1.2772209e+06
3.4000000000000115e-11	0.07149335	0.025724484	0.99710935	317.3472	0	1.2772496e+06
3.425000000000013e-11	0.07086884	0.021716697	0.9972492	317.32553	0	1.2772782e+06
3.450000000000014e-11	0.07041798	0.017702775	0.99736035	317.30392	0	1.2773069e+06
3.475000000000015e-11	0.070140235	0.013690269	0.9974432	317.28232	0	1.2773354e+06
3.5000000000000163e-11	0.07003469	0.009686659	0.99749756	317.26074	0	1.277364e+06
3.5250000000000176e-11	0.07010012	0.0056993435	0.9975237	317.2392	0	1.2773925e+06
3.550000000000019e-11	0.07033496	0.0017356335	0.99752194	317.21765	0	1.277421e+06
3.57500000000002e-11	0.07073737	-0.002197262	0.9974927	317.19617	0	1.2774494e+06
3.600000000000021e-11	0.07130515	-0.006092261	0.997436	317.1747	0	1.2774778e+06
3.6250000000000224e-11	0.0720358	-0.009942415	0.99735254	317.15326	0	1.2775061e+06
3.6500000000000236e-11	0.07292657	-0.013740936	0.9972428	317.13184	0	1.2775345e+06
3.675000000000025e-11	0.07397435	-0.017481172	0.99710697	317.11044	0	1.2775628e+06
3.700000000000026e-11	0.075175814	-0.021156665	0.9969459	317.08908	0	1.277591e+06
3.725000000000027e-11	0.07652735	-0.024761133	0.99676	317.06775	0	1.2776192e+06
3.7500000000000284e-11	0.078025065	-0.028288499	0.99655	317.04645	0	1.2776475e+06
3.7750000000000296e-11	0.07966485	-0.03173289	0.9963165	317.02518	0	1.2776756e+06
3.800000000000031e-11	0.08144241	-0.03508869	0.9960603	317.0039	0	1.2777038e+06
3.825000000000032e-11	0.08335305	-0.038350407	0.9957819	316.9827	0	1.2777318e+06
3.850000000000033e-11	0.08539206	-0.041512866	0.9954823	316.9615	0	1.2777599e+06
3.8750000000000344e-11	0.08755445	-0.044571135	0.9951621	316.9403	0	1.2777879e+06
3.9000000000000356e-11	0.08983503	-0.047520503	0.9948224	316.91916	0	1.2778158e+06
3.925000000000037e-11	0.092228465	-0.05035654	0.99446386	316.89804	0	1.2778438e+06
3.950000000000038e-11	0.09472924	-0.053075075	0.9940873	316.87695	0	1.2778716e+06
3.975000000000039e-11	0.0973317	-0.055672172	0.99369377	316.85587	0	1.2778995e+06
4.0000000000000405e-11	0.10003006	-0.058144215	0.9932841	316.83484	0	1.2779274e+06
4.025000000000042e-11	0.102818415	-0.06048784	0.99285936	316.8138	0	1.2779551e+06
4.050000000000043e-11	0.105690725	-0.06269997	0.9924203	316.79282	0	1.2779829e+06
4.075000000000044e-11	0.1086409	-0.06477783	0.9919682	316.77185	0	1.2780106e+06
4.100000000000045e-11	0.11166276	-0.06671888	0.9915041	316.75092	0	1.2780382e+06
4.1250000000000465e-11	0.11475004	-0.0685209	0.9910284	316.73	0	1.278066e+06
4.150000000000048e-11	0.11789643	-0.07018194	0.9905428	316.7091	0	1.2780936e+06
4.175000000000049e-11	0.12109555	-0.071700394	0.990048	316.68826	0	1.2781211e+06
4.20000000000005e-11	0.12434113	-0.073074825	0.989545	316.66742	0	1.2781488e+06
4.2250000000000513e-11	0.12762666	-0.074304216	0.98903507	316.6466	0	1.2781762e+06
4.2500000000000525e-11	0.13094582	-0.075387724	0.98851913	316.62582	0	1.2782038e+06
4.275000000000054e-11	0.13429226	-0.07632482	0.98799807	316.60507	0	1.2782311e+06
